Comment,Time Stamp (s),Temperature (K),Field (Oe),Sample Position (deg),Chamber Pressure (Torr),Resistance Ch1 (Ohms),Resistance Std. Dev. Ch1 (Ohms),Phase Angle Ch1 (deg),I-V Current Ch1 (mA),I-V Voltage Ch1 (V),Frequency Ch1 (Hz),Averaging Time Ch1 (s),AC Current Ch1 (mA),DC Current Ch1 (mA),Voltage Ampl Ch1 (V),In Phase Voltage Ampl Ch1 (V),Quadrature Voltage Ch1 (V),AC Voltage Ch1 (V),DC Voltage Ch1 (V),Current Ampl Ch1 (mA),In Phase Current Ch1 (mA),Quadrature Current Ch1 (mA),Gain Ch1,2nd Harmonic Ch1 (dB),3rd Harmonic Ch1 (dB),Resistance Ch2 (Ohms),Resistance Std. Dev. Ch2 (Ohms),Phase Angle Ch2 (deg),I-V Current Ch2 (mA),I-V Voltage Ch2 (V),Frequency Ch2 (Hz),Averaging Time Ch2 (s),AC Current Ch2 (mA),DC Current Ch2 (mA),Voltage Ampl Ch2 (V),In Phase Voltage Ampl Ch2 (V),Quadrature Voltage Ch2 (V),AC Voltage Ch2 (V),DC Voltage Ch2 (V),Current Ampl Ch2 (mA),In Phase Current Ch2 (mA),Quadrature Current Ch2 (mA),Gain Ch2,2nd Harmonic Ch2 (dB),3rd Harmonic Ch2 (dB),ETO Status Code,ETO Measurement Mode,ETO Channel 1,ETO Channel 2,ETO Channel 3,ETO Channel 4,ETO Channel 5,ETO Channel 6,ETO Channel 7,ETO Channel 8,ETO Channel 9,ETO Channel 10,ETO Channel 11,ETO Channel 12,ETO Channel 13,ETO Channel 14,ETO Channel 15,ETO Channel 16
,3634040962.2488,1.80004286766052,43483.0078125,,,,,,,,,,,,,,,,,,,,,,,11071.53,0,2.04503,,,0.5086185,1.96611,0.0001,0,0.001107851,0.001107145,3.953357E-05,,,,,,900,-52.63941,-57.40874,407379328,0,,,,,,,,,,,,,,,,
,3634040980.04828,1.79956924915314,44494.1328125,,,684.1825,0,2.39958,,,0.4359754,2.293708,0.0001,0,6.84775E-05,6.841745E-05,2.867038E-06,,,,,,900,-55.99773,-71.24999,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634040991.09971,1.80008459091187,44494.12109375,,,,,,,,,,,,,,,,,,,,,,,11679.87,0,2.044246,,,0.5086185,1.96611,0.0001,0,0.001168722,0.001167979,4.16898E-05,,,,,,900,-52.37486,-56.25512,407379328,0,,,,,,,,,,,,,,,,
,3634041008.94327,1.79961562156677,45505.42578125,,,449.0073,0,2.416064,,,0.4359754,2.293708,0.0001,0,4.494015E-05,4.49002E-05,1.894487E-06,,,,,,900,-56.26983,-70.38124,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041020.23238,1.80010008811951,45505.4609375,,,,,,,,,,,,,,,,,,,,,,,12128.62,0,2.044351,,,0.5086185,1.96611,0.0001,0,0.001213626,0.001212853,4.329377E-05,,,,,,900,-51.97655,-56.17969,407379328,0,,,,,,,,,,,,,,,,
,3634041038.09839,1.79961562156677,46516.6796875,,,272.4455,0,2.434642,,,0.4359754,2.293708,0.0001,0,2.726884E-05,2.724423E-05,1.158373E-06,,,,,,900,-58.23532,-75.86218,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041049.27405,1.79990541934967,46516.69140625,,,,,,,,,,,,,,,,,,,,,,,12388.77,0,2.043864,,,0.5086185,1.96611,0.0001,0,0.001239657,0.001238868,4.421184E-05,,,,,,900,-51.91518,-55.52158,407379328,0,,,,,,,,,,,,,,,,
,3634041067.03361,1.79954814910889,47528.00390625,,,135.1331,0,2.505139,,,0.4359754,2.293708,0.0001,0,1.352608E-05,1.351315E-05,5.912114E-07,,,,,,900,-58.9761,-77.29153,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041077.99664,1.80000436306,47527.96875,,,,,,,,,,,,,,,,,,,,,,,12604.16,0,2.043177,,,0.5086185,1.96611,0.0001,0,0.001261208,0.001260407,4.496536E-05,,,,,,900,-51.57696,-55.16996,407379328,0,,,,,,,,,,,,,,,,
,3634041095.98466,1.79961717128754,48539.17578125,,,73.88733,0,2.274478,,,0.4359754,2.293708,0.0001,0,7.394473E-06,7.388647E-06,2.934623E-07,,,,,,900,-65.68721,-97.28279,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041107.05317,1.79997527599335,48539.140625,,,,,,,,,,,,,,,,,,,,,,,12698.03,0,2.043307,,,0.5086185,1.96611,0.0001,0,0.001270602,0.001269794,4.530313E-05,,,,,,900,-51.43754,-54.95707,407379328,0,,,,,,,,,,,,,,,,
,3634041125.02406,1.79959535598755,49550.32421875,,,54.51136,0,2.493594,,,0.4359754,2.293708,0.0001,0,5.456239E-06,5.451072E-06,2.373883E-07,,,,,,900,-71.19836,-104.0653,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041135.92985,1.79997289180756,49550.2734375,,,,,,,,,,,,,,,,,,,,,,,12743.68,0,2.036887,,,0.5086185,1.96611,0.0001,0,0.001275164,0.001274359,4.532304E-05,,,,,,900,-49.0964,-52.60138,407379328,0,,,,,,,,,,,,,,,,
,3634041153.79933,1.79956388473511,50561.734375,,,29.0837,0,2.113006,,,0.4359754,2.293708,0.0001,0,2.910315E-06,2.908336E-06,1.073049E-07,,,,,,900,-82.42295,-98.8797,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041165.06244,1.79992735385895,50561.72265625,,,,,,,,,,,,,,,,,,,,,,,12785.18,0,2.043476,,,0.5086185,1.96611,0.0001,0,0.001279322,0.001278509,4.561785E-05,,,,,,900,-51.40099,-54.96268,407379328,0,,,,,,,,,,,,,,,,
,3634041182.89487,1.79966986179352,51572.859375,,,15.21192,0,1.985357,,,0.4359754,2.293708,0.0001,0,1.522088E-06,1.521175E-06,5.273134E-08,,,,,,900,-92.21288,-99.51843,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041194.16203,1.79998004436493,51572.80859375,,,,,,,,,,,,,,,,,,,,,,,12795.99,0,2.043674,,,0.5086185,1.96611,0.0001,0,0.001280404,0.001279589,4.566084E-05,,,,,,900,-51.33261,-54.88291,407379328,0,,,,,,,,,,,,,,,,
,3634041212.23377,1.79964780807495,52584.015625,,,4.207613,0,0.3599064,,,0.4359754,2.293708,0.0001,0,4.207647E-07,4.207564E-07,2.643038E-09,,,,,,900,-101.6478,-105.0308,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041223.15285,1.80009317398071,52583.98046875,,,,,,,,,,,,,,,,,,,,,,,12776.18,0,2.036788,,,0.5086185,1.96611,0.0001,0,0.001278417,0.001277609,4.543642E-05,,,,,,900,-48.98915,-52.49092,407379328,0,,,,,,,,,,,,,,,,
,3634041241.03154,1.79959213733673,53595.2578125,,,0.2939611,0,-21.05918,,,0.4359754,2.293708,0.0001,0,3.149963E-08,2.939577E-08,-1.131883E-08,,,,,,900,-103.3261,-115.7881,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041251.92098,1.8000168800354,53595.26953125,,,,,,,,,,,,,,,,,,,,,,,12777.52,0,2.037879,,,0.5086185,1.96611,0.0001,0,0.001278551,0.001277742,4.546552E-05,,,,,,900,-49.10981,-52.65989,407379328,0,,,,,,,,,,,,,,,,
,3634041269.45641,1.79967212677002,54606.55859375,,,-0.00567337,0,-92.56632,,,0.4359754,2.293708,0.0001,0,1.267047E-08,-5.673304E-10,-1.265776E-08,,,,,,900,-105.7515,-104.4245,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041281.04888,1.80001139640808,54606.58203125,,,,,,,,,,,,,,,,,,,,,,,12795.06,0,2.044366,,,0.5086185,1.96611,0.0001,0,0.001280312,0.001279497,4.5673E-05,,,,,,900,-51.35648,-54.90162,407379328,0,,,,,,,,,,,,,,,,
,3634041298.94332,1.79983949661255,55617.91015625,,,0.01096551,0,-84.12993,,,0.4359754,2.293708,0.0001,0,1.072168E-08,1.096538E-09,-1.066546E-08,,,,,,900,-100.4034,-112.1052,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041310.0673,1.79999268054962,55617.88671875,,,,,,,,,,,,,,,,,,,,,,,12795.15,0,2.044133,,,0.5086185,1.96611,0.0001,0,0.00128032,0.001279505,4.56681E-05,,,,,,900,-51.33769,-54.94478,407379328,0,,,,,,,,,,,,,,,,
,3634041327.96857,1.7997043132782,56629.1875,,,0.09955692,0,-38.10712,,,0.4359754,2.293708,0.0001,0,1.265231E-08,9.955576E-09,-7.808166E-09,,,,,,900,-105.0197,-100.9,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041339.3053,1.79993212223053,56629.1875,,,,,,,,,,,,,,,,,,,,,,,12794.25,0,2.042598,,,0.5086185,1.96611,0.0001,0,0.001280229,0.001279415,4.563056E-05,,,,,,900,-51.24773,-54.79572,407379328,0,,,,,,,,,,,,,,,,
,3634041356.97695,1.79952228069305,57640.2265625,,,-0.06084987,0,-125.2199,,,0.4359754,2.293708,0.0001,0,1.055098E-08,-6.084916E-09,-8.61957E-09,,,,,,900,-98.87462,-114.4082,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041367.98457,1.80014026165009,57640.23828125,,,,,,,,,,,,,,,,,,,,,,,12776.13,0,2.037093,,,0.5086185,1.96611,0.0001,0,0.001278411,0.001277603,4.544303E-05,,,,,,900,-49.01762,-52.55905,407379328,0,,,,,,,,,,,,,,,,
,3634041385.69384,1.79940831661224,58651.5390625,,,-0.01352173,0,-94.43614,,,0.4359754,2.293708,0.0001,0,1.748149E-08,-1.352157E-09,-1.742911E-08,,,,,,900,-103.3912,-121.4847,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041397.11506,1.80008363723755,58651.52734375,,,,,,,,,,,,,,,,,,,,,,,12794.64,0,2.043899,,,0.5086185,1.96611,0.0001,0,0.001280269,0.001279455,4.566106E-05,,,,,,900,-51.30284,-54.86679,407379328,0,,,,,,,,,,,,,,,,
,3634041414.50419,1.7994579076767,59662.70703125,,,-0.006548225,0,-100.1134,,,0.4359754,2.293708,0.0001,0,3.729066E-09,-6.548149E-10,-3.671124E-09,,,,,,900,-98.49038,-109.4,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041426.09964,1.79992187023163,59662.68359375,,,,,,,,,,,,,,,,,,,,,,,12794.77,0,2.043501,,,0.5086185,1.96611,0.0001,0,0.001280281,0.001279467,4.56526E-05,,,,,,900,-51.26521,-54.84528,407379328,0,,,,,,,,,,,,,,,,
,3634041443.26043,1.79948210716248,60674.1328125,,,1.151828,0,-3.99647,,,0.4359754,2.293708,0.0001,0,1.154622E-07,1.151815E-07,-8.047144E-09,,,,,,900,-92.50228,-108.4872,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041454.02413,1.80005943775177,60674.12109375,,,,,,,,,,,,,,,,,,,,,,,12794.27,0,2.044179,,,0.5086185,1.96611,0.0001,0,0.001280233,0.001279418,4.566601E-05,,,,,,900,-51.24757,-54.79478,407379328,0,,,,,,,,,,,,,,,,
,3634041471.18482,1.79948139190674,61685.5546875,,,14.96843,0,2.003193,,,0.4359754,2.293708,0.0001,0,1.497741E-06,1.496826E-06,5.235382E-08,,,,,,900,-79.78072,-104.4263,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041482.30127,1.79988491535187,61685.61328125,,,,,,,,,,,,,,,,,,,,,,,12794.93,0,2.043758,,,0.5086185,1.96611,0.0001,0,0.001280298,0.001279484,4.565894E-05,,,,,,900,-51.32587,-54.85492,407379328,0,,,,,,,,,,,,,,,,
,3634041499.41306,1.79949152469635,62696.796875,,,88.07179,0,2.289604,,,0.4359754,2.293708,0.0001,0,8.814113E-06,8.807076E-06,3.521282E-07,,,,,,900,-66.91579,-90.64536,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041511.14995,1.79988741874695,62696.765625,,,,,,,,,,,,,,,,,,,,,,,12781.44,0,2.03719,,,0.5086185,1.96611,0.0001,0,0.001278943,0.001278134,4.54641E-05,,,,,,900,-49.04679,-52.55368,407379328,0,,,,,,,,,,,,,,,,
,3634041528.25784,1.799595952034,63708.0703125,,,309.1468,0,2.355573,,,0.4359754,2.293708,0.0001,0,3.094047E-05,3.091432E-05,1.271682E-06,,,,,,900,-58.72023,-84.94008,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041539.10935,1.79999268054962,63708.01953125,,,,,,,,,,,,,,,,,,,,,,,12814.24,0,2.04359,,,0.5086185,1.96611,0.0001,0,0.00128223,0.001281414,4.572407E-05,,,,,,900,-51.22032,-54.80036,407379328,0,,,,,,,,,,,,,,,,
,3634041556.37454,1.79960477352142,64719.23828125,,,783.7787,0,2.382968,,,0.4359754,2.293708,0.0001,0,7.844479E-05,7.837696E-05,3.261629E-06,,,,,,900,-52.91637,-78.72222,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041566.99558,1.80017411708832,64719.2265625,,,,,,,,,,,,,,,,,,,,,,,12869.05,0,2.044147,,,0.5086185,1.96611,0.0001,0,0.001287715,0.001286896,4.59322E-05,,,,,,900,-50.89054,-54.50266,407379328,0,,,,,,,,,,,,,,,,
,3634041584.43131,1.79956924915314,65730.34375,,,1546.536,0,2.393724,,,0.4359754,2.293708,0.0001,0,0.0001547869,0.0001546518,6.464862E-06,,,,,,900,-49.08176,-72.34995,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041595.1263,1.79998171329498,65730.375,,,,,,,,,,,,,,,,,,,,,,,13027.24,0,2.043245,,,0.5086185,1.96611,0.0001,0,0.001303544,0.001302715,4.647627E-05,,,,,,900,-50.83202,-54.62803,407379328,0,,,,,,,,,,,,,,,,
,3634041613.10598,1.79956078529358,66741.828125,,,2542.358,0,2.390985,,,0.4359754,2.293708,0.0001,0,0.0002544544,0.0002542328,1.061544E-05,,,,,,900,-46.76448,-69.13342,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041624.26343,1.80000519752502,66741.8046875,,,,,,,,,,,,,,,,,,,,,,,13364.48,0,2.043174,,,0.5086185,1.96611,0.0001,0,0.001337288,0.001336438,4.767774E-05,,,,,,900,-49.88232,-54.46935,407379328,0,,,,,,,,,,,,,,,,
,3634041642.2364,1.79969489574432,67753.109375,,,3629.875,0,2.38453,,,0.4359754,2.293708,0.0001,0,0.0003632978,0.0003629832,1.511533E-05,,,,,,900,-45.63541,-69.19527,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041652.96501,1.79997766017914,67752.9921875,,,,,,,,,,,,,,,,,,,,,,,13921.98,0,2.042018,,,0.5086185,1.96611,0.0001,0,0.001393073,0.001392188,4.963852E-05,,,,,,900,-48.1856,-54.113,407379328,0,,,,,,,,,,,,,,,,
,3634041671.09077,1.79992187023163,68764.2578125,,,4638.004,0,2.385131,,,0.4359754,2.293708,0.0001,0,0.0004641972,0.000463795,1.93182E-05,,,,,,900,-45.7737,-67.86957,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041682.00298,1.7998833656311,68764.2265625,,,,,,,,,,,,,,,,,,,,,,,14657.4,0,2.040537,,,0.5086185,1.96611,0.0001,0,0.001466659,0.001465729,5.222268E-05,,,,,,900,-46.65655,-53.90228,407379328,0,,,,,,,,,,,,,,,,
,3634041699.76874,1.79966115951538,69775.546875,,,5434.146,0,2.382185,,,0.4359754,2.293708,0.0001,0,0.0005438783,0.0005434083,2.26063E-05,,,,,,900,-46.89982,-64.57907,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041711.09194,1.80007123947144,69775.578125,,,,,,,,,,,,,,,,,,,,,,,15461.25,0,2.039491,,,0.5086185,1.96611,0.0001,0,0.001547094,0.001546114,5.505845E-05,,,,,,900,-45.79152,-53.46428,407379328,0,,,,,,,,,,,,,,,,
,3634041728.93943,1.79975378513336,70786.8203125,,,5986.979,0,2.383849,,,0.4359754,2.293708,0.0001,0,0.0005992095,0.0005986909,2.492353E-05,,,,,,900,-48.96841,-66.81001,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041740.12178,1.79993987083435,70786.8203125,,,,,,,,,,,,,,,,,,,,,,,16227.61,0,2.039082,,,0.5086185,1.96611,0.0001,0,0.001623778,0.001622749,5.777594E-05,,,,,,900,-45.55147,-53.08605,407379328,0,,,,,,,,,,,,,,,,
,3634041757.93728,1.79976177215576,71797.921875,,,6308.135,0,2.383848,,,0.4359754,2.293708,0.0001,0,0.0006313526,0.0006308062,2.626048E-05,,,,,,900,-51.34288,-66.60509,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041769.27773,1.79995954036713,71797.921875,,,,,,,,,,,,,,,,,,,,,,,16897.31,0,2.038121,,,0.5086185,1.96611,0.0001,0,0.001690788,0.001689718,6.013187E-05,,,,,,900,-45.74221,-52.90094,407379328,0,,,,,,,,,,,,,,,,
,3634041787.44806,1.79992592334747,72809.203125,,,6463.949,0,2.383402,,,0.4359754,2.293708,0.0001,0,0.0006469471,0.0006463874,2.690408E-05,,,,,,900,-53.69461,-66.53571,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041799.12658,1.79998564720154,72809.1953125,,,,,,,,,,,,,,,,,,,,,,,17448.75,0,2.036813,,,0.5086185,1.96611,0.0001,0,0.001745965,0.001744862,6.205442E-05,,,,,,900,-45.78602,-52.21311,407379328,0,,,,,,,,,,,,,,,,
,3634041817.26653,1.79983234405518,73820.4375,,,6513.498,0,2.382118,,,0.4359754,2.293708,0.0001,0,0.0006519055,0.0006513422,2.709568E-05,,,,,,900,-55.53326,-66.48188,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041829.11722,1.80000519752502,73820.4453125,,,,,,,,,,,,,,,,,,,,,,,17906.16,0,2.036799,,,0.5086185,1.96611,0.0001,0,0.001791735,0.001790603,6.36807E-05,,,,,,900,-46.0886,-52.13973,407379328,0,,,,,,,,,,,,,,,,
,3634041847.10153,1.79988181591034,74831.546875,,,6505.545,0,2.382078,,,0.4359754,2.293708,0.0001,0,0.0006511096,0.0006505469,2.706215E-05,,,,,,900,-56.57713,-66.37373,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041858.21311,1.80004596710205,74831.5078125,,,,,,,,,,,,,,,,,,,,,,,18285.42,0,2.036229,,,0.5086185,1.96611,0.0001,0,0.001829684,0.001828528,6.501124E-05,,,,,,900,-46.22029,-51.89201,407379328,0,,,,,,,,,,,,,,,,
,3634041876.21586,1.79965102672577,75842.890625,,,6473.204,0,2.382924,,,0.4359754,2.293708,0.0001,0,0.0006478731,0.0006473128,2.693719E-05,,,,,,900,-56.97234,-66.25841,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041887.00458,1.79996120929718,75842.921875,,,,,,,,,,,,,,,,,,,,,,,18612.28,0,2.036108,,,0.5086185,1.96611,0.0001,0,0.00186239,0.001861214,6.616943E-05,,,,,,900,-46.26482,-51.74197,407379328,0,,,,,,,,,,,,,,,,
,3634041905.10405,1.79980337619781,76853.9921875,,,6431.837,0,2.38017,,,0.4359754,2.293708,0.0001,0,0.0006437316,0.0006431762,2.673408E-05,,,,,,900,-56.15097,-63.56363,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041915.9565,1.79994082450867,76854.0546875,,,,,,,,,,,,,,,,,,,,,,,18908.79,0,2.035914,,,0.5086185,1.96611,0.0001,0,0.00189206,0.001890865,6.721716E-05,,,,,,900,-46.24721,-51.58326,407379328,0,,,,,,,,,,,,,,,,
,3634041934.00915,1.799764752388,77865.4765625,,,6402.394,0,2.379685,,,0.4359754,2.293708,0.0001,0,0.0006407845,0.0006402319,2.660627E-05,,,,,,900,-56.06186,-63.79698,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041945.10159,1.79995334148407,77865.453125,,,,,,,,,,,,,,,,,,,,,,,19190,0,2.035362,,,0.5086185,1.96611,0.0001,0,0.001920197,0.001918986,6.819828E-05,,,,,,900,-46.12971,-51.36574,407379328,0,,,,,,,,,,,,,,,,
,3634041963.29083,1.79986143112183,78876.65625,,,6383.691,0,2.379281,,,0.4359754,2.293708,0.0001,0,0.0006389125,0.0006383617,2.652404E-05,,,,,,900,-55.6792,-63.53111,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634041974.02882,1.79994082450867,78876.640625,,,,,,,,,,,,,,,,,,,,,,,19467.76,0,2.035302,,,0.5086185,1.96611,0.0001,0,0.00194799,0.001946761,6.918337E-05,,,,,,900,-46.03455,-51.33286,407379328,0,,,,,,,,,,,,,,,,
,3634041992.17393,1.79983949661255,79887.765625,,,6383.484,0,2.383068,,,0.4359754,2.293708,0.0001,0,0.0006388936,0.000638341,2.656545E-05,,,,,,900,-55.81756,-65.93781,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042003.22041,1.79999494552612,79887.8125,,,,,,,,,,,,,,,,,,,,,,,19749.54,0,2.034571,,,0.5086185,1.96611,0.0001,0,0.001976185,0.001974939,7.015951E-05,,,,,,900,-45.71196,-51.03902,407379328,0,,,,,,,,,,,,,,,,
,3634042021.33964,1.79987239837646,80899.09375,,,6388.398,0,2.382496,,,0.4359754,2.293708,0.0001,0,0.0006393851,0.0006388324,2.657951E-05,,,,,,900,-55.11003,-65.61796,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042033.14409,1.79999804496765,80899.09375,,,,,,,,,,,,,,,,,,,,,,,20044.79,0,2.034584,,,0.5086185,1.96611,0.0001,0,0.002005728,0.002004464,7.120881E-05,,,,,,900,-45.57215,-51.04554,407379328,0,,,,,,,,,,,,,,,,
,3634042051.21484,1.79984951019287,81910.359375,,,6407.225,0,2.381526,,,0.4359754,2.293708,0.0001,0,0.000641269,0.0006407151,2.664697E-05,,,,,,900,-54.56878,-65.67123,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042062.27488,1.79996907711029,81910.390625,,,,,,,,,,,,,,,,,,,,,,,20346.04,0,2.034065,,,0.5086185,1.96611,0.0001,0,0.002035872,0.002034589,7.226055E-05,,,,,,900,-45.22664,-50.88676,407379328,0,,,,,,,,,,,,,,,,
,3634042080.46084,1.79984092712402,82921.65625,,,6432.938,0,2.381165,,,0.4359754,2.293708,0.0001,0,0.0006438423,0.0006432863,2.674985E-05,,,,,,900,-54.50574,-65.85262,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042092.04909,1.8000020980835,82921.640625,,,,,,,,,,,,,,,,,,,,,,,20658.98,0,2.033686,,,0.5086185,1.96611,0.0001,0,0.002067185,0.002065883,7.335831E-05,,,,,,900,-45.07521,-50.82425,407379328,0,,,,,,,,,,,,,,,,
,3634042110.2536,1.79991495609283,83932.7421875,,,6447.581,0,2.379934,,,0.4359754,2.293708,0.0001,0,0.0006453072,0.0006447505,2.679686E-05,,,,,,900,-54.41826,-62.48,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042122.2233,1.79995656013489,83932.7421875,,,,,,,,,,,,,,,,,,,,,,,20991.42,0,2.033715,,,0.5086185,1.96611,0.0001,0,0.00210045,0.002099127,7.453987E-05,,,,,,900,-44.69519,-50.54196,407379328,0,,,,,,,,,,,,,,,,
,3634042140.50292,1.79991948604584,84943.984375,,,6458.589,0,2.381151,,,0.4359754,2.293708,0.0001,0,0.0006464095,0.0006458514,2.685635E-05,,,,,,900,-54.55524,-64.3861,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042151.99931,1.80001616477966,84943.9453125,,,,,,,,,,,,,,,,,,,,,,,21339.24,0,2.033368,,,0.5086185,1.96611,0.0001,0,0.002135253,0.002133909,7.576201E-05,,,,,,900,-44.2395,-50.46344,407379328,0,,,,,,,,,,,,,,,,
,3634042170.34963,1.79981195926666,85955.2578125,,,6440.824,0,2.382139,,,0.4359754,2.293708,0.0001,0,0.0006446319,0.0006440749,2.679361E-05,,,,,,900,-55.18652,-62.90725,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042182.07029,1.80007588863373,85955.25,,,,,,,,,,,,,,,,,,,,,,,21709,0,2.032944,,,0.5086185,1.96611,0.0001,0,0.002172251,0.002170884,7.705868E-05,,,,,,900,-43.75967,-50.30807,407379328,0,,,,,,,,,,,,,,,,
,3634042200.33,1.79980099201202,86966.546875,,,6373.439,0,2.381812,,,0.4359754,2.293708,0.0001,0,0.0006378876,0.0006373365,2.650965E-05,,,,,,900,-55.56551,-60.9927,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042212.25296,1.79995656013489,86966.5234375,,,,,,,,,,,,,,,,,,,,,,,22117.83,0,2.032302,,,0.5086185,1.96611,0.0001,0,0.002213159,0.002211767,7.848509E-05,,,,,,900,-43.24947,-50.43254,407379328,0,,,,,,,,,,,,,,,,
,3634042230.18795,1.79985988140106,87977.8046875,,,6260.46,0,2.381032,,,0.4359754,2.293708,0.0001,0,0.0006265797,0.0006260388,2.603118E-05,,,,,,900,-60.42155,-60.52474,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042241.08268,1.80003345012665,87977.765625,,,,,,,,,,,,,,,,,,,,,,,22512.71,0,2.032198,,,0.5086185,1.96611,0.0001,0,0.002252671,0.002251255,7.988221E-05,,,,,,900,-43.2365,-50.2413,407379328,0,,,,,,,,,,,,,,,,
,3634042259.18256,1.79977893829346,88988.9375,,,6073.076,0,2.382695,,,0.4359754,2.293708,0.0001,0,0.000607826,0.0006073005,2.526969E-05,,,,,,900,-61.1721,-57.18526,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042270.00003,1.7999769449234,88988.9375,,,,,,,,,,,,,,,,,,,,,,,22921.9,0,2.031054,,,0.5086185,1.96611,0.0001,0,0.002293614,0.002292173,8.12883E-05,,,,,,900,-42.93948,-49.76607,407379328,0,,,,,,,,,,,,,,,,
,3634042288.24827,1.79992651939392,90000.09375,,,5814.352,0,2.383129,,,0.4359754,2.293708,0.0001,0,0.0005819317,0.0005814284,2.419757E-05,,,,,,900,-61.81818,-56.7185,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634042300.08831,1.79999887943268,90000.0859375,,,,,,,,,,,,,,,,,,,,,,,23339.08,0,2.031154,,,0.5086185,1.96611,0.0001,0,0.002335358,0.002333891,8.277185E-05,,,,,,900,-42.59563,-49.66563,407379328,0,,,,,,,,,,,,,,,,
