Comment,Time Stamp (s),Temperature (K),Field (Oe),Sample Position (deg),Chamber Pressure (Torr),Resistance Ch1 (Ohms),Resistance Std. Dev. Ch1 (Ohms),Phase Angle Ch1 (deg),I-V Current Ch1 (mA),I-V Voltage Ch1 (V),Frequency Ch1 (Hz),Averaging Time Ch1 (s),AC Current Ch1 (mA),DC Current Ch1 (mA),Voltage Ampl Ch1 (V),In Phase Voltage Ampl Ch1 (V),Quadrature Voltage Ch1 (V),AC Voltage Ch1 (V),DC Voltage Ch1 (V),Current Ampl Ch1 (mA),In Phase Current Ch1 (mA),Quadrature Current Ch1 (mA),Gain Ch1,2nd Harmonic Ch1 (dB),3rd Harmonic Ch1 (dB),Resistance Ch2 (Ohms),Resistance Std. Dev. Ch2 (Ohms),Phase Angle Ch2 (deg),I-V Current Ch2 (mA),I-V Voltage Ch2 (V),Frequency Ch2 (Hz),Averaging Time Ch2 (s),AC Current Ch2 (mA),DC Current Ch2 (mA),Voltage Ampl Ch2 (V),In Phase Voltage Ampl Ch2 (V),Quadrature Voltage Ch2 (V),AC Voltage Ch2 (V),DC Voltage Ch2 (V),Current Ampl Ch2 (mA),In Phase Current Ch2 (mA),Quadrature Current Ch2 (mA),Gain Ch2,2nd Harmonic Ch2 (dB),3rd Harmonic Ch2 (dB),ETO Status Code,ETO Measurement Mode,ETO Channel 1,ETO Channel 2,ETO Channel 3,ETO Channel 4,ETO Channel 5,ETO Channel 6,ETO Channel 7,ETO Channel 8,ETO Channel 9,ETO Channel 10,ETO Channel 11,ETO Channel 12,ETO Channel 13,ETO Channel 14,ETO Channel 15,ETO Channel 16
,3634046848.89838,7.00014734268188,43482.9140625,,,,,,,,,,,,,,,,,,,,,,,10552.06,0,2.046659,,,0.5086185,1.96611,0.0001,0,0.001055871,0.001055198,3.770871E-05,,,,,,900,-52.95061,-57.21933,407379328,0,,,,,,,,,,,,,,,,
,3634046867.16151,6.99982881546021,44494.14453125,,,1079.286,0,2.388806,,,0.4359754,2.293708,0.0001,0,0.0001080213,0.0001079274,4.502375E-06,,,,,,900,-70.58152,-72.06192,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634046878.83868,7.00003290176392,44494.15625,,,,,,,,,,,,,,,,,,,,,,,10900.25,0,2.041245,,,0.5086185,1.96611,0.0001,0,0.001090709,0.001090017,3.884986E-05,,,,,,900,-50.47136,-54.31879,407379328,0,,,,,,,,,,,,,,,,
,3634046897.4197,6.99928092956543,45505.47265625,,,964.4567,0,2.368961,,,0.4359754,2.293708,0.0001,0,9.652704E-05,9.644454E-05,3.989886E-06,,,,,,900,-66.61275,-70.31387,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634046908.74336,7.00044584274292,45505.47265625,,,,,,,,,,,,,,,,,,,,,,,11278,0,2.039972,,,0.5086185,1.96611,0.0001,0,0.001128507,0.001127791,4.017112E-05,,,,,,900,-50.10365,-53.91934,407379328,0,,,,,,,,,,,,,,,,
,3634046927.16764,6.99930620193481,46516.7265625,,,852.9818,0,2.40109,,,0.4359754,2.293708,0.0001,0,8.537214E-05,8.529719E-05,3.576637E-06,,,,,,900,-64.87453,-71.45075,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634046938.98197,6.99995756149292,46516.6796875,,,,,,,,,,,,,,,,,,,,,,,11663.97,0,2.044738,,,0.5086185,1.96611,0.0001,0,0.001167132,0.001166389,4.164308E-05,,,,,,900,-52.11412,-56.08577,407379328,0,,,,,,,,,,,,,,,,
,3634046957.15068,6.99892234802246,47527.89453125,,,726.1179,0,2.38246,,,0.4359754,2.293708,0.0001,0,7.267376E-05,7.261094E-05,3.021033E-06,,,,,,900,-63.06545,-69.45374,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634046968.91886,7.00020408630371,47527.859375,,,,,,,,,,,,,,,,,,,,,,,11992.15,0,2.046924,,,0.5086185,1.96611,0.0001,0,0.001199972,0.001199206,4.286057E-05,,,,,,900,-51.84489,-55.78433,407379328,0,,,,,,,,,,,,,,,,
,3634046987.09592,6.9994010925293,48538.984375,,,593.6025,0,2.419494,,,0.4359754,2.293708,0.0001,0,5.941252E-05,5.935956E-05,2.508134E-06,,,,,,900,-63.00961,-71.47626,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634046998.80361,6.99996328353882,48539.03125,,,,,,,,,,,,,,,,,,,,,,,12266.47,0,2.04524,,,0.5086185,1.96611,0.0001,0,0.00122742,0.001226638,4.380491E-05,,,,,,900,-51.79052,-55.45223,407379328,0,,,,,,,,,,,,,,,,
,3634047017.11796,6.99997043609619,49550.32421875,,,468.8169,0,2.384286,,,0.4359754,2.293708,0.0001,0,4.692177E-05,4.688114E-05,1.952022E-06,,,,,,900,-63.04851,-70.68362,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047029.02783,7.00000619888306,49550.34765625,,,,,,,,,,,,,,,,,,,,,,,12478.61,0,2.046643,,,0.5086185,1.96611,0.0001,0,0.001248648,0.001247851,4.459304E-05,,,,,,900,-51.8244,-55.49711,407379328,0,,,,,,,,,,,,,,,,
,3634047047.24418,6.99934339523315,50561.625,,,373.8549,0,2.411922,,,0.4359754,2.293708,0.0001,0,3.74182E-05,3.738505E-05,1.57469E-06,,,,,,900,-63.69278,-73.40234,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047058.85856,7.00021648406982,50561.578125,,,,,,,,,,,,,,,,,,,,,,,12623.25,0,2.045995,,,0.5086185,1.96611,0.0001,0,0.001263121,0.001262316,4.509564E-05,,,,,,900,-51.54819,-55.10957,407379328,0,,,,,,,,,,,,,,,,
,3634047077.11357,6.99930858612061,51572.90625,,,298.0915,0,2.319573,,,0.4359754,2.293708,0.0001,0,2.983325E-05,2.980881E-05,1.207445E-06,,,,,,900,-65.95473,-80.46072,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047088.82353,7.00028944015503,51572.91796875,,,,,,,,,,,,,,,,,,,,,,,12693.33,0,2.039228,,,0.5086185,1.96611,0.0001,0,0.001270128,0.001269324,4.51959E-05,,,,,,900,-49.25608,-52.75666,407379328,0,,,,,,,,,,,,,,,,
,3634047107.25263,6.99975252151489,52584.07421875,,,228.2005,0,2.346454,,,0.4359754,2.293708,0.0001,0,2.283893E-05,2.281978E-05,9.350693E-07,,,,,,900,-73.05827,-81.53622,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047118.9388,7.0002498626709,52584.0625,,,,,,,,,,,,,,,,,,,,,,,12753.4,0,2.045496,,,0.5086185,1.96611,0.0001,0,0.001276144,0.001275331,4.554946E-05,,,,,,900,-51.30296,-54.8362,407379328,0,,,,,,,,,,,,,,,,
,3634047137.47134,6.9996452331543,53595.26953125,,,148.5276,0,2.346889,,,0.4359754,2.293708,0.0001,0,1.486505E-05,1.485258E-05,6.087162E-07,,,,,,900,-86.12328,-91.5724,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047148.81347,7.00018739700317,53595.31640625,,,,,,,,,,,,,,,,,,,,,,,12758.1,0,2.039273,,,0.5086185,1.96611,0.0001,0,0.001276609,0.001275801,4.542753E-05,,,,,,900,-49.1285,-52.6714,407379328,0,,,,,,,,,,,,,,,,
,3634047166.94405,6.99964141845703,54606.609375,,,72.69068,0,2.323151,,,0.4359754,2.293708,0.0001,0,7.274963E-06,7.268984E-06,2.948944E-07,,,,,,900,-75.8966,-103.7727,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047178.97884,6.99992752075195,54606.609375,,,,,,,,,,,,,,,,,,,,,,,12787.57,0,2.045795,,,0.5086185,1.96611,0.0001,0,0.001279564,0.001278748,4.567822E-05,,,,,,900,-51.33121,-54.91829,407379328,0,,,,,,,,,,,,,,,,
,3634047197.30432,6.99923467636108,55617.77734375,,,21.1431,0,2.260841,,,0.4359754,2.293708,0.0001,0,2.115933E-06,2.114286E-06,8.347116E-08,,,,,,900,-81.20538,-107.5406,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047208.98202,6.99921131134033,55617.7890625,,,,,,,,,,,,,,,,,,,,,,,12793.45,0,2.046119,,,0.5086185,1.96611,0.0001,0,0.001280152,0.001279336,4.570646E-05,,,,,,900,-51.39835,-54.99208,407379328,0,,,,,,,,,,,,,,,,
,3634047227.34622,6.9998197555542,56629.03125,,,5.72467,0,1.838646,,,0.4359754,2.293708,0.0001,0,5.727553E-07,5.724604E-07,1.837681E-08,,,,,,900,-103.2454,-111.8765,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047238.69548,6.99933958053589,56629.06640625,,,,,,,,,,,,,,,,,,,,,,,12776.78,0,2.039096,,,0.5086185,1.96611,0.0001,0,0.001278478,0.001277669,4.549009E-05,,,,,,900,-49.06824,-52.59298,407379328,0,,,,,,,,,,,,,,,,
,3634047256.90985,6.99943113327026,57640.33203125,,,9.301638,0,1.736526,,,0.4359754,2.293708,0.0001,0,9.305803E-07,9.30153E-07,2.819981E-08,,,,,,900,-85.03473,-110.4416,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047268.90027,6.9997992515564,57640.28515625,,,,,,,,,,,,,,,,,,,,,,,12795.2,0,2.045676,,,0.5086185,1.96611,0.0001,0,0.001280326,0.00127951,4.570276E-05,,,,,,900,-51.28832,-54.81918,407379328,0,,,,,,,,,,,,,,,,
,3634047286.8993,6.99910640716553,58651.39453125,,,47.65857,0,2.334489,,,0.4359754,2.293708,0.0001,0,4.76976E-06,4.765801E-06,1.942878E-07,,,,,,900,-71.46461,-95.85577,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047298.81922,7.00030565261841,58651.4296875,,,,,,,,,,,,,,,,,,,,,,,12799.06,0,2.04619,,,0.5086185,1.96611,0.0001,0,0.001280713,0.001279896,4.572805E-05,,,,,,900,-51.29704,-54.83052,407379328,0,,,,,,,,,,,,,,,,
,3634047316.45046,6.99953985214233,59662.74609375,,,192.1201,0,2.365784,,,0.4359754,2.293708,0.0001,0,1.922818E-05,1.921179E-05,7.937196E-07,,,,,,900,-62.01889,-87.33826,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047328.01605,7.00016689300537,59662.68359375,,,,,,,,,,,,,,,,,,,,,,,12816.55,0,2.045899,,,0.5086185,1.96611,0.0001,0,0.001282463,0.001281646,4.578405E-05,,,,,,900,-51.26807,-54.80087,407379328,0,,,,,,,,,,,,,,,,
,3634047345.46356,6.99913835525513,60674.02734375,,,516.4276,0,2.361854,,,0.4359754,2.293708,0.0001,0,5.168607E-05,5.164216E-05,2.130006E-06,,,,,,900,-56.43103,-80.15077,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047356.93198,7.00023603439331,60674.046875,,,,,,,,,,,,,,,,,,,,,,,12873.36,0,2.045204,,,0.5086185,1.96611,0.0001,0,0.001288147,0.001287326,4.597133E-05,,,,,,900,-51.18852,-54.72383,407379328,0,,,,,,,,,,,,,,,,
,3634047374.35952,6.99958515167236,61685.45703125,,,1017.415,0,2.383338,,,0.4359754,2.293708,0.0001,0,0.0001018284,0.0001017403,4.234544E-06,,,,,,900,-53.52324,-79.3157,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047385.9951,7.00023984909058,61685.48046875,,,,,,,,,,,,,,,,,,,,,,,13008.63,0,2.044911,,,0.5086185,1.96611,0.0001,0,0.001301682,0.001300853,4.644774E-05,,,,,,900,-50.97112,-54.65778,407379328,0,,,,,,,,,,,,,,,,
,3634047403.46137,6.99913597106934,62696.68359375,,,1605.162,0,2.384387,,,0.4359754,2.293708,0.0001,0,0.0001606534,0.0001605143,6.683727E-06,,,,,,900,-52.26374,-76.949,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047414.81785,7.00006151199341,62696.65625,,,,,,,,,,,,,,,,,,,,,,,13253.34,0,2.044858,,,0.5086185,1.96611,0.0001,0,0.001326169,0.001325324,4.732025E-05,,,,,,900,-50.49744,-54.49871,407379328,0,,,,,,,,,,,,,,,,
,3634047432.11958,6.99933385848999,63708.1171875,,,2182.229,0,2.383276,,,0.4359754,2.293708,0.0001,0,0.0002184092,0.0002182203,9.082332E-06,,,,,,900,-52.11655,-72.26791,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047443.89729,7.00028944015503,63708.10546875,,,,,,,,,,,,,,,,,,,,,,,13604.6,0,2.044127,,,0.5086185,1.96611,0.0001,0,0.001361316,0.00136045,4.855704E-05,,,,,,900,-49.94748,-54.44586,407379328,0,,,,,,,,,,,,,,,,
,3634047461.42196,6.99911642074585,64719.296875,,,2695.913,0,2.386938,,,0.4359754,2.293708,0.0001,0,0.0002698223,0.0002695882,1.123753E-05,,,,,,900,-52.66595,-73.23623,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047472.77235,6.9999213218689,64719.28515625,,,,,,,,,,,,,,,,,,,,,,,14022.41,0,2.04435,,,0.5086185,1.96611,0.0001,0,0.001403123,0.00140223,5.005371E-05,,,,,,900,-49.3978,-54.15882,407379328,0,,,,,,,,,,,,,,,,
,3634047490.31288,6.99912548065186,65730.5390625,,,3118.461,0,2.38504,,,0.4359754,2.293708,0.0001,0,0.0003121128,0.0003118425,1.298851E-05,,,,,,900,-53.48538,-72.06336,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047502.03308,6.99986505508423,65730.5859375,,,,,,,,,,,,,,,,,,,,,,,14463.1,0,2.043245,,,0.5086185,1.96611,0.0001,0,0.001447219,0.001446299,5.159886E-05,,,,,,900,-48.93162,-53.86867,407379328,0,,,,,,,,,,,,,,,,
,3634047520.18174,6.99935960769653,66741.84375,,,3451.381,0,2.383917,,,0.4359754,2.293708,0.0001,0,0.0003454331,0.0003451341,1.436836E-05,,,,,,900,-54.26671,-68.89242,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047531.91163,7.00044584274292,66741.8671875,,,,,,,,,,,,,,,,,,,,,,,14898.84,0,2.042744,,,0.5086185,1.96611,0.0001,0,0.00149082,0.001489873,5.314037E-05,,,,,,900,-48.60407,-53.62972,407379328,0,,,,,,,,,,,,,,,,
,3634047549.95308,6.99953985214233,67752.828125,,,3717.587,0,2.385564,,,0.4359754,2.293708,0.0001,0,0.0003720769,0.0003717544,1.548729E-05,,,,,,900,-55.36945,-70.9394,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047561.85687,7.00029182434082,67752.859375,,,,,,,,,,,,,,,,,,,,,,,15313.34,0,2.04229,,,0.5086185,1.96611,0.0001,0,0.001532296,0.001531322,5.460663E-05,,,,,,900,-48.28284,-53.21735,407379328,0,,,,,,,,,,,,,,,,
,3634047579.79338,6.99912548065186,68764.328125,,,3918.968,0,2.383963,,,0.4359754,2.293708,0.0001,0,0.0003922317,0.0003918922,1.631527E-05,,,,,,900,-55.95661,-67.78022,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047590.96143,7.00020027160645,68764.3125,,,,,,,,,,,,,,,,,,,,,,,15703.42,0,2.040544,,,0.5086185,1.96611,0.0001,0,0.001571327,0.00157033,5.594975E-05,,,,,,900,-48.06691,-52.91872,407379328,0,,,,,,,,,,,,,,,,
,3634047609.16866,6.99960803985596,69775.5,,,4078.833,0,2.384006,,,0.4359754,2.293708,0.0001,0,0.0004082319,0.0004078786,1.698112E-05,,,,,,900,-56.50788,-67.51222,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047621.08363,6.99968099594116,69775.5078125,,,,,,,,,,,,,,,,,,,,,,,16069.96,0,2.041068,,,0.5086185,1.96611,0.0001,0,0.001608004,0.001606984,5.727039E-05,,,,,,900,-48.1403,-53.03245,407379328,0,,,,,,,,,,,,,,,,
,3634047639.50809,6.99976873397827,70786.5703125,,,4208.797,0,2.38634,,,0.4359754,2.293708,0.0001,0,0.0004212402,0.0004208749,1.753937E-05,,,,,,900,-57.40949,-69.99397,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047650.95357,7.0002269744873,70786.546875,,,,,,,,,,,,,,,,,,,,,,,16404.75,0,2.041421,,,0.5086185,1.96611,0.0001,0,0.001641505,0.001640463,5.847366E-05,,,,,,900,-47.98652,-52.84356,407379328,0,,,,,,,,,,,,,,,,
,3634047669.19069,6.99961185455322,71797.96875,,,4310.127,0,2.385401,,,0.4359754,2.293708,0.0001,0,0.0004313815,0.0004310077,1.795456E-05,,,,,,900,-57.74808,-69.57919,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047681.0106,7,71797.96875,,,,,,,,,,,,,,,,,,,,,,,16716.13,0,2.039952,,,0.5086185,1.96611,0.0001,0,0.001672661,0.001671601,5.954061E-05,,,,,,900,-47.8353,-52.59007,407379328,0,,,,,,,,,,,,,,,,
,3634047699.31573,7.00025463104248,72809.203125,,,4389.568,0,2.383666,,,0.4359754,2.293708,0.0001,0,0.0004393318,0.0004389517,1.827217E-05,,,,,,900,-57.51904,-66.8923,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047710.98258,7.00050592422485,72809.25,,,,,,,,,,,,,,,,,,,,,,,17012.58,0,2.040088,,,0.5086185,1.96611,0.0001,0,0.001702324,0.001701245,6.060059E-05,,,,,,900,-47.80306,-52.53996,407379328,0,,,,,,,,,,,,,,,,
,3634047729.58803,7.0002236366272,73820.3828125,,,4464.05,0,2.387008,,,0.4359754,2.293708,0.0001,0,0.0004467875,0.0004463998,1.86083E-05,,,,,,900,-58.15567,-69.32555,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047740.93345,6.99951314926147,73820.328125,,,,,,,,,,,,,,,,,,,,,,,17273.71,0,2.03197,,,0.5086185,1.96611,0.0001,0,0.001728445,0.001727359,6.128573E-05,,,,,,900,-45.84852,-50.10767,407379328,0,,,,,,,,,,,,,,,,
,3634047759.03011,6.99936866760254,74831.6015625,,,4521.75,0,2.383878,,,0.4359754,2.293708,0.0001,0,0.0004525614,0.0004521697,1.882407E-05,,,,,,900,-57.69146,-66.67543,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047770.83935,7.0000524520874,74831.59375,,,,,,,,,,,,,,,,,,,,,,,17575.5,0,2.039116,,,0.5086185,1.96611,0.0001,0,0.001758651,0.001757537,6.257593E-05,,,,,,900,-47.5461,-52.22361,407379328,0,,,,,,,,,,,,,,,,
,3634047789.19659,6.99941253662109,75842.921875,,,4581.287,0,2.385168,,,0.4359754,2.293708,0.0001,0,0.0004585206,0.0004581234,1.908226E-05,,,,,,900,-58.23326,-69.15942,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047800.86522,6.99994373321533,75842.953125,,,,,,,,,,,,,,,,,,,,,,,17846.47,0,2.038959,,,0.5086185,1.96611,0.0001,0,0.001785764,0.001784634,6.353576E-05,,,,,,900,-47.42947,-52.1252,407379328,0,,,,,,,,,,,,,,,,
,3634047819.21716,6.99983263015747,76854.109375,,,4631.994,0,2.385904,,,0.4359754,2.293708,0.0001,0,0.0004635959,0.000463194,1.929943E-05,,,,,,900,-58.20545,-69.10387,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047830.86531,7.0003981590271,76854.125,,,,,,,,,,,,,,,,,,,,,,,18114.27,0,2.038956,,,0.5086185,1.96611,0.0001,0,0.001812561,0.001811414,6.448909E-05,,,,,,900,-47.35157,-52.10413,407379328,0,,,,,,,,,,,,,,,,
,3634047849.38153,6.99994134902954,77865.328125,,,4679.51,0,2.385367,,,0.4359754,2.293708,0.0001,0,0.0004683514,0.0004679455,1.949301E-05,,,,,,900,-58.08281,-68.96289,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047860.76049,7.00002908706665,77865.3046875,,,,,,,,,,,,,,,,,,,,,,,18376.36,0,2.038843,,,0.5086185,1.96611,0.0001,0,0.001838786,0.001837622,6.541851E-05,,,,,,900,-47.17726,-51.87035,407379328,0,,,,,,,,,,,,,,,,
,3634047879.02655,6.99977588653564,78876.71875,,,4724.487,0,2.385845,,,0.4359754,2.293708,0.0001,0,0.0004728531,0.0004724432,1.968432E-05,,,,,,900,-58.06288,-68.89669,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047890.84753,7.00027561187744,78876.5390625,,,,,,,,,,,,,,,,,,,,,,,18636.14,0,2.038744,,,0.5086185,1.96611,0.0001,0,0.00186478,0.0018636,6.63401E-05,,,,,,900,-47.06567,-51.76819,407379328,0,,,,,,,,,,,,,,,,
,3634047909.38007,6.99978065490723,79887.8125,,,4767.412,0,2.385042,,,0.4359754,2.293708,0.0001,0,0.0004771489,0.0004767356,1.985646E-05,,,,,,900,-57.9388,-68.81259,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047920.68649,7.00023603439331,79887.8359375,,,,,,,,,,,,,,,,,,,,,,,18866.9,0,2.030455,,,0.5086185,1.96611,0.0001,0,0.001887861,0.001886676,6.688826E-05,,,,,,900,-45.10052,-49.38708,407379328,0,,,,,,,,,,,,,,,,
,3634047938.98349,6.99881792068481,80899.0078125,,,4804.263,0,2.382942,,,0.4359754,2.293708,0.0001,0,0.0004808365,0.0004804207,1.999231E-05,,,,,,900,-57.29974,-66.09264,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047950.88794,7.00009870529175,80898.9921875,,,,,,,,,,,,,,,,,,,,,,,19145.59,0,2.03712,,,0.5086185,1.96611,0.0001,0,0.001915755,0.001914545,6.809927E-05,,,,,,900,-46.55487,-51.26222,407379328,0,,,,,,,,,,,,,,,,
,3634047969.32315,6.99911642074585,81910.296875,,,4848.113,0,2.384935,,,0.4359754,2.293708,0.0001,0,0.0004852259,0.0004848056,2.019168E-05,,,,,,900,-57.70914,-68.5976,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634047980.75873,6.9999041557312,81910.21875,,,,,,,,,,,,,,,,,,,,,,,19402.65,0,2.03694,,,0.5086185,1.96611,0.0001,0,0.001941478,0.001940251,6.900753E-05,,,,,,900,-46.5795,-51.3974,407379328,0,,,,,,,,,,,,,,,,
,3634047999.2985,6.99938011169434,82921.578125,,,4885.916,0,2.385164,,,0.4359754,2.293708,0.0001,0,0.0004890095,0.0004885859,2.035108E-05,,,,,,900,-57.62523,-68.53673,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634048010.85463,7.00003290176392,82921.5703125,,,,,,,,,,,,,,,,,,,,,,,19653.12,0,2.036308,,,0.5086185,1.96611,0.0001,0,0.00196654,0.001965298,6.987667E-05,,,,,,900,-46.29356,-51.04244,407379328,0,,,,,,,,,,,,,,,,
,3634048029.49899,6.99983835220337,83932.7890625,,,4922.438,0,2.385797,,,0.4359754,2.293708,0.0001,0,0.0004926652,0.0004922381,2.050865E-05,,,,,,900,-57.58757,-68.40447,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634048040.72634,6.99993753433228,83932.7734375,,,,,,,,,,,,,,,,,,,,,,,19907.74,0,2.036743,,,0.5086185,1.96611,0.0001,0,0.001992018,0.001990759,7.079708E-05,,,,,,900,-46.32837,-51.054,407379328,0,,,,,,,,,,,,,,,,
,3634048058.99438,6.99985218048096,84944.0390625,,,4953.05,0,2.382507,,,0.4359754,2.293708,0.0001,0,0.0004957278,0.0004952992,2.06077E-05,,,,,,900,-56.92135,-65.81903,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634048070.85061,7.00010204315186,84944.0625,,,,,,,,,,,,,,,,,,,,,,,20152.56,0,2.035101,,,0.5086185,1.96611,0.0001,0,0.002016513,0.002015241,7.160988E-05,,,,,,900,-45.6929,-50.39667,407379328,0,,,,,,,,,,,,,,,,
,3634048089.35719,6.99977588653564,85955.171875,,,4990.872,0,2.38572,,,0.4359754,2.293708,0.0001,0,0.0004995143,0.0004990813,2.07931E-05,,,,,,900,-57.42754,-68.39103,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634048100.88308,7.00017023086548,85955.1953125,,,,,,,,,,,,,,,,,,,,,,,20411.97,0,2.036496,,,0.5086185,1.96611,0.0001,0,0.002042472,0.002041182,7.258147E-05,,,,,,900,-46.05241,-50.90961,407379328,0,,,,,,,,,,,,,,,,
,3634048119.3392,6.9994740486145,86966.546875,,,5018.196,0,2.38183,,,0.4359754,2.293708,0.0001,0,0.0005022477,0.0005018138,2.087281E-05,,,,,,900,-56.78844,-65.79926,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634048130.91726,7.00011157989502,86966.5703125,,,,,,,,,,,,,,,,,,,,,,,20663.7,0,2.036546,,,0.5086185,1.96611,0.0001,0,0.002067661,0.002066355,7.347837E-05,,,,,,900,-45.90808,-50.77427,407379328,0,,,,,,,,,,,,,,,,
,3634048149.4061,6.99987173080444,87977.6796875,,,5052.532,0,2.384196,,,0.4359754,2.293708,0.0001,0,0.000505685,0.0005052473,2.103653E-05,,,,,,900,-57.29395,-68.32651,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634048160.73356,7.00022029876709,87977.671875,,,,,,,,,,,,,,,,,,,,,,,20886.11,0,2.026757,,,0.5086185,1.96611,0.0001,0,0.002089903,0.002088596,7.391194E-05,,,,,,900,-43.99683,-48.36428,407379328,0,,,,,,,,,,,,,,,,
,3634048179.04625,6.99929714202881,88988.9375,,,5079.896,0,2.384659,,,0.4359754,2.293708,0.0001,0,0.000508424,0.0005079837,2.115458E-05,,,,,,900,-57.28729,-68.3233,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634048190.96015,7.00021648406982,88988.9765625,,,,,,,,,,,,,,,,,,,,,,,21167.18,0,2.035671,,,0.5086185,1.96611,0.0001,0,0.002118039,0.002116702,7.52363E-05,,,,,,900,-45.65448,-50.56747,407379328,0,,,,,,,,,,,,,,,,
,3634048209.12702,6.99959564208984,90000.140625,,,5100.271,0,2.382448,,,0.4359754,2.293708,0.0001,0,0.0005104624,0.0005100212,2.121971E-05,,,,,,900,-56.79251,-65.75756,,,,,,,,,,,,,,,,,,,,,105388928,0,,,,,,,,,,,,,,,,
,3634048220.90381,7.00056123733521,90000.1796875,,,,,,,,,,,,,,,,,,,,,,,21419.13,0,2.034716,,,0.5086185,1.96611,0.0001,0,0.002143249,0.002141898,7.609611E-05,,,,,,900,-45.51571,-50.4712,407379328,0,,,,,,,,,,,,,,,,
